question_id,language_id,question,default
2397482,5,Fox News,1
2397483,5,Sky News,1
2397484,5,CNBC,1
2397485,5,RT,1
2397486,5,Time Magazine,1
2397487,5,Bloomberg TV,1
2397488,5,Spotify,1
2397489,5,Deezer,1
2397490,5,Pandora Radio,1
2397491,5,لا أستخدم أي من منتجات التبغ,1
2397492,5,السيجار,1
2397493,5,الغليون (Pipe),1
2397494,5,السجائر البنية الصغيرة,1
2397495,5,التبغ الرطب,1
2397496,5,تبغ المضغ,1
2397497,5,سجائر إلكترونية/ المُبخر,1
2397498,5,تقوم بلف سجائرك الخاصة,1
2397499,5,سجائر,1
2397500,5,أنواع أخرى من التبغ عديم الدخان,1
2397501,5,لا شيء مما سبق,1
2397502,5,youm7.com,1
2397503,5,elbalad.news,1
2397504,5,masrawy.com,1
2397505,5,almasryalyoum.com,1
2397506,5,mawdoo3.com,1
2397507,5,أ. لا,1
2397508,5,ب. نعم ، على منصات مثل Facebook و Youtube و Instagram,1
2397509,5,ج. نعم ، على مواقع الأخبار الرقمية خارج المنصات,1
2397510,5,د. نعم ، على مواقع وسائط رقمية أخرى خارج الأنظمة الأساسية,1
2397511,5,لقد كنت أعمل من المنزل,1
2397512,5,لقد أنهيت عملي,1
2397513,5,لقد شعرت بالإهانة,1
2397514,5,لقد عملت ساعات محدودة,1
2397515,5,لقد اضطررت إلى إلغاء خطط العطلة,1
2397516,5,اضطررت إلى إلغاء خطط السفر للعمل,1
2397517,5,لقد كنت مريضة بأعراض أعتقد أنها يمكن أن تكون كورونا,1
2397518,5,لدي أفراد الأسرة الذين يعانون من أعراض قد تكون كورونا,1
2397519,5,لدي أو أعرف شخصًا تم تشخيصه بمرض كورونا,1
2397520,5,لا شيء مما سبق,1
2397521,5,صحيفة مطبوعة (نسخة ورقية),1
2397522,5,موقع اخباري / تطبيق الهاتف المحمول الخاص به,1
2397523,5,صحيفة محلية / إقليمية (نسخة ورقية أو عبر الإنترنت),1
2397524,5,قناة إخبارية على شاشة التلفزيون أو عبر موقع الويب / التطبيق,1
2397525,5,قناة تلفزيونية تجارية أو تليفزيون مدفوع,1
2397526,5,محطة إذاعة تجارية,1
2397527,5,مجلة مطبوعة (نسخة ورقية),1
2397528,5,موقع ويب أو تطبيق بخلاف مواقع الويب / التطبيقات المستندة إلى الأخبار,1
2397529,5,محركات البحث (مثل Google و Yahoo),1
2397530,5,موقع وسائل التواصل الاجتماعي (مثل Facebook و Instagram و Twitter و LinkedIn وما إلى ذلك),1
2397531,5,منصات الفيديو / الفيديو عبر الإنترنت (YouTube وما إلى ذلك),1
2397532,5,لا شيء مما سبق,1
2397533,5,أنا ممتثل للتوصيات عن التباعد الجسدي,1
2397534,5,ألتزم بقيود البقاء في المنزل,1
2397535,5,أقوم بتطهير البقالة قبل تخزينها بالمنزل,1
2397536,5,أود مساعدة الأشخاص الأكثر عرضة للإصابة بالكورونا,1
2397537,5,أعتقد أن الآخرين سيتوقفون عن اتباع القيود قريبًا,1
2397538,5,إيطاليا,1
2397539,5,فرنسا,1
2397540,5,ألمانيا / النمسا / سويسرا,1
2397541,5,إسبانيا / البرتغال,1
2397542,5,روسيا,1
2397543,5,دول الشمال / البلطيق,1
2397544,5,دول شرق أوروبا (وليس روسيا),1
2397545,5,المملكة المتحدة / أيرلندا,1
2397546,5,دول البلقان أو اليونان أو تركيا,1
2397547,5,شمال أفريقيا,1
2397548,5,غرب / وسط / شرق أفريقيا,1
2397549,5,إفريقيا الجنوبية,1
2397550,5,الشرق الأوسط,1
2397551,5,شبه الجزيرة العربية,1
2397552,5,اليابان,1
2397553,5,الصين,1
2397554,5,الهند,1
2397555,5,كوريا الجنوبية,1
2397556,5,جنوب شرق آسيا (مثل تايلاند وماليزيا وإندونيسيا),1
2397557,5,دول آسيوية أخرى (وليس روسيا),1
2397558,5,أستراليا,1
2397559,5,نيوزيلندا وباقي أوقيانوسيا,1
2397560,5,شمال امريكا,1
2397561,5,أمريكا الوسطى,1
2397562,5,أمريكا الجنوبية - البرازيل,1
2397563,5,أمريكا الجنوبية - دول أخرى,1
2397564,5,لا شيء مما سبق,1
2397565,5,أنا قلق بشأن مخاطر العدوى أثناء السفر,1
2397566,5,أنا قلق بشأن مخاطر العدوى في الوجهة,1
2397567,5,أنا قلق بشأن مستوى الدعم الطبي في الوجهة إذا مرضت,1
2397568,5,أنا قلق بشأن تكلفة الدعم الطبي في الوجهة إذا مرضت,1
2397569,5,أعتقد أنه يبدو من غير العملي السفر الآن مع القيود والمتطلبات المتوقعة,1
2397570,5,أعتقد أنه قد يعاملني غير مرحب به من قبل السكان المحليين القلقين من قيام السائحين بنشر كورونا,1
2397571,5,"أفضل الأنشطة الترفيهية ""المحلية الأكثر أمانا""",1
2397572,5,ليس لدي أي وقت عطلة متاح في وقت أقرب,1
2397573,5,ليس لدي أي مصلحة في السفر إلى الخارج,1
2397574,5,يجب أن أنفق أموالي بعناية بسبب الأزمة,1
2397575,25,GUID,1
2397576,25,Weight,1
2397577,25,Secondary weigh,1
2397578,25,Mobile,1
2397579,25,Tablet,1
2397580,25,Panelist IDmatching pixel 1 matching pixel 2,1
2397581,25,Panel Names,1
2397582,25,Postal code,1
2397583,25,Age group,1
2397584,25,Age groups,1
2397585,25,Age group,1
2397586,25,Age group,1
2397587,25,Age group,1
2397588,25,Year of birth,1
2397589,25,Gender,1
2397590,25,Veuillez sélectionner la région dans laquelle vous habitez,1
2397591,25,Quel est votre revenu personnel annuel avant impôt ?,1
2397592,25,Quel est votre niveau d'études ?,1
2397593,25,Quel est votre groupe socioprofessionnel?,1
2397594,25,Dans quel pays vivez-vous ?,1
2397595,25,Lesquels des médias sociaux utilisez-vous régulièrement ?,1
2397596,25,Vous êtes,1
2397597,25,DEM3_RECODE,1
2397598,25,CONTROL_SO,1
2397599,25,CONTROL2_SO,1
2397600,25,Quel âge avez-vous?,1
2397604,25,Laquelle des activités suivantes avez-vous pratiquées au cours des 4 dernières semaines ?,1
2397605,25,"Cette recherche est menée dans l’objectif de comprendre comment les gens perçoivent les contenus et la publicité émanant de différentes médias papier, audiovisuels et électroniques.",1
2397606,25,"En général, dans quelle mesure êtes-vous d'accord ou non avec les énoncés suivants ",1
2397607,25,"La prochaine série de questions vous demande d'évaluer la fiabilité des publicités incluses dans les médias (par exemple, télévision, radio, en ligne, journaux). Il n'y a pas de bonnes ou de mauvaises réponses, nous ne sommes intéressés que par votre opinion.",1
2397608,25,"En général, dans quelle mesure êtes-vous d'accord ou non avec les énoncés suivants ",1
2397609,25,"Dans quelle mesure êtes-vous d’accord ou non avec l’énoncé suivant : plus vous avez confiance dans le contexte dans lequel une publicité est présentée, plus vous êtes susceptibles d’acheter le produit ou le service annoncé ?",1
2397610,25,"Ces derniers temps, les « fake news », à savoir les contenus contestables diffusés dans un but politique spécifique, ont fait l’objet de nombreux débats. Diriez-vous que les informations diffusées dans les médias dans votre pays sont globalement impartiales et fiables ?",1
2397611,25,"Finalement, nous aimerions que vous évaluiez la fiabilité générale de certaines marques spécifiques du domaine des médias.",1
2397612,25,Laquelle des marques suivantes connaissez-vous ?,1
2397613,25,Filter for T8,1
2397614,25,Dans quelle mesure considérez-vous fiables les contenus et les publicités émanant des médias suivants ?,1
2397615,25,Nous réalisons un projet portant sur les attitudes à l’égard du tabagisme et nous aimerions également vous poser quelques questions concernant le tabagisme et le tabac sans fumée.,1
2397616,25,Faites-vous l’usage régulier d'un quelconque produit du tabac / à fumer aujourd’hui ?,1
2397617,25,Pensez-vous que les gouvernements devraient interdire l'usage de cigarettes et d'autres produits du tabac dans les lieux publics ?,1
2397618,25,"Pensez-vous que les nouveaux produits du tabac / à fumer, lancés et promus ces derniers temps comme étant moins dangereux, soient une bonne solution pour réduire les problèmes de santé liés au tabagisme ?",1
2397619,25,Quels appareils utilisez-vous pour accéder aux médias numériques ,1
2397620,25,"Lorsque vous accédez aux médias numériques sur mobile, utilisez-vous ",1
2397621,25,"Lorsque vous accédez aux médias numériques sur un ordinateur, utilisez-vous ",1
2397622,25,Acceptez-vous les cookies des sites de médias numériques ?,1
2397623,25,Supprimez-vous les cookies sur votre appareil principal ?,1
2397624,25,"Lors de la navigation sur des supports numériques, utilisez-vous le mode de navigation privée ?",1
2397625,25,"Au cours des 30 derniers jours, à quelle fréquence avez-vous visité les sites suivants ?",1
2397626,25,"Au cours des 30 derniers jours, avez-vous cliqué sur une annonce numérique pour accéder au site des annonceurs (sélectionnez tout ce qui s'applique) ",1
2397627,25,"Jusqu'à présent, avez-vous été touché par Corona - Covid-19 de l'une des manières suivantes?",1
2397628,25,Quand pensez-vous que votre consommation reviendra à la normale ?,1
2397629,25,"Si vous considerez en particulier les reportages sur l'épidémie de Corona, lequel des médias suivants trouvez-vous crédible en offrant une image précise de la réalité ?",1
2397630,25,"Si vous, en tant que consommateur, voyez de la publicité qui est pertinente pour vous dans le contexte des reportages sur les épidémies de Corona, comment cela affecterait-il la marque de l'annonceur ?",1
2397631,25,,1
2397632,25,"Lorsqu'un vaccin Corona sera disponible, aimeriez-vous être vacciné?",1
2397633,25,"Selon vous, qui est principalement responsable de la cause de l'épidémie de Corona?",1
2397634,25,"Lorsque les restrictions de voyage seront levées et que le tourisme international sera à nouveau autorisé, prévoyez-vous de prendre des vacances à l'étranger ?",1
2397635,25,"Lorsque vous partirez en vacances à l'étranger aprèsla crise Corona, veuillez sélectionner les 3 meilleures destinations vers lesquelles vous souhaiteriez vous rendre ",1
2397636,25,Quelles sont les principales raisons qui vous empêchent de partir en vacances à l'étranger plus tôt ?,1
2397637,25,Facebook,1
2397638,25,Bebo,1
2397639,25,FitFinder,1
2397640,25,Flickr,1
2397641,25,Foursquare,1
2397642,25,Google+,1
2397643,25,Instagram,1
2397644,25,LinkedIn,1
2397645,25,Myspace,1
2397646,25,PlanetAll,1
2397647,25,Twitter,1
2397648,25,Yahoo! Mash,1
2397649,25,YouTube,1
2397650,25,Snapchat,1
2397651,25,Autre,1
2397652,25,Je n’utilise aucun média social,1
2397653,25,Je préfère ne pas répondre,1
2397654,25,TikTok,1
2397655,25,WeChat,1
2397665,25,J’ai lu un journal papier (version imprimée),1
2397666,25,J’ai consulté le site web / l’application d’un journal (version électronique),1
2397667,25,J’ai lu ou consulté un journal local / régional (version imprimée ou électronique),1
2397668,25,"J’ai consulté un service d’information disponible uniquement en ligne ou via une application (par exemple, Buzzfeed, le Huffington post, etc.)",1
2397669,25,J’ai regardé une chaîne d’information à la télévision ou via son site web / son application.,1
2397670,25,J’ai regardé une chaîne de télévision commerciale ou payante,1
2397671,25,J’ai écouté une station de radio commerciale,1
2397672,25,"J’ai écouté de la musique en streaming (Spotify, Pandora, Deezer ou plateforme similaire)",1
2397673,25,J’ai lu une revue papier (version imprimée),1
2397674,25,J’ai lu un blog,1
2397675,25,J’ai consulté des sites web ou des applications qui ne sont pas des services d’information.,1
2397676,25,"J’ai utilisé un moteur de recherche (par exemple, Google, Yahoo)",1
2397677,25,"J’ai utilisé les réseaux sociaux (par exemple, Facebook, Instagram, Twitter, LinkedIn etc.).",1
2397678,25,"J’ai vu une publicité extérieure (par exemple, un panneau d’affichage, une publicité sur écran ou dans un arrêt de bus)",1
2397679,25,"J’ai recommandé un produit ou un service à un ami, un membre de famille ou un collègue",1
2397680,25,J’ai vu une publicité vidéo pendant que je regardais une vidéo en ligne,1
2397681,25,J’ai regardé un film dans une salle de cinéma,1
2397682,25,"J’ai discuté d’une publicité que j’ai vue avec un ami, un membre de famille ou un collègue",1
2397683,25,Aucune de ces réponses,1
2397684,25,les contenus émanant de journaux papier (version imprimée) sont fiables,1
2397685,25,les contenus diffusés sur le site web / via l’application d’un journal (version électronique) sont fiables,1
2397686,25,les contenus diffusés sur des chaînes de télévision commerciales ou payantes sont fiables,1
2397687,25,les contenus émanant d’une station de radio commerciale sont fiables,1
2397688,25,les contenus publiés dans une revue papier sont fiables,1
2397689,25,les contenus publiés dans un journal local papier ou électronique sont fiables,1
2397690,25,les contenus diffusés sur la page d’un moteur de recherche sont fiables,1
2397691,25,"les contenus émanant de réseaux sociaux (par exemple Facebook, Instagram, Twitter, LinkedIn etc.) sont fiables",1
2397692,25,"les contenus diffusés dans une vidéo (par exemple, sur YouTube) sont fiables",1
2397693,25,"les contenus diffusés via un service de streaming (par exemple, sur Spotify) sont fiables",1
2397694,25,"les contenus diffusés sur une chaîne d’information à la télévision (par exemple, sur BBC, CNN, NHK, RT, Al Jazeera) sont fiables",1
2397695,25,les informations fournies dans la section publicité d’un journal papier sont fiables,1
2397696,25,les informations fournies dans la section publicité d’un site web / d’une application d’information sont fiables,1
2397697,25,les informations émanant de publicités d’une chaîne de télévision commerciale ou payante sont fiables,1
2397698,25,les informations émanant de publicités d’une station de radio commerciale sont fiables,1
2397699,25,les informations fournies dans la section publicité d’une revue papier sont fiables,1
2397700,25,les informations fournies dans la section publicité d’un journal papier ou électronique local sont fiables,1
2397701,25,les informations émanant de publicités d’un moteur de recherche sont fiables,1
2397702,25,"les informations émanant de publicités diffusées sur les réseaux sociaux (e.g. Facebook, Instagram, Twitter, LinkedIn etc.) sont fiables",1
2397703,25,"les informations émanant de publicités diffusées avant ou pendant une vidéo disponible en ligne (par exemple, sur YouTube) sont fiables",1
2397704,25,les informations émanant de publicités diffusées lors d’une projection dans une salle de cinéma sont fiables,1
2397705,25,"les informations fournies dans la publicité que vous voyez en regardant une chaîne de télévision (par exemple sur BFMTV, BBC, CNN, NHK, RT, Al Jazeera) sont fiables?",1
2397706,25,La Croix,1
2397707,25,L'Humanité,1
2397708,25,Les Échos,1
2397709,25,Le Parisien,1
2397710,25,Le Figaro,1
2397711,25,La Tribune,1
2397712,25,Le Monde,1
2397713,25,L'Équipe,1
2397714,25,Libération,1
2397715,25,TV Magazine,1
2397716,25,Version Fémina,1
2397717,25,Télé Z,1
2397718,25,Télé 7 Jours,1
2397719,25,Dossier Familiar,1
2397720,25,Télé Loisirs,1
2397721,25,Télé Star,1
2397722,25,TV Grandes Chaînes,1
2397723,25,Télé 2 Semaines,1
2397724,25,Notre Temps,1
2397725,25,TF1,1
2397726,25,"France.tv (2,3 & 5)",1
2397727,25,M6,1
2397728,25,C8,1
2397729,25,TMC,1
2397730,25,BFM TV,1
2397731,25,W9,1
2397732,25,Arte,1
2397733,25,RTL,1
2397734,25,France Inter,1
2397735,25,Europe 1,1
2397736,25,NRJ,1
2397737,25,France Bleu,1
2397738,25,RMC,1
2397739,25,Fun Radio,1
2397740,25,Nostalgie,1
2397741,25,Skyrock,1
2397742,25,France info,1
2397743,25,Economist,1
2397744,25,Financial times,1
2397745,25,CNN,1
2397746,25,NHK,1
2397747,25,BBC World News,1
2397748,25,Euronews,1
2397749,25,Al-Jazeera,1
2397750,25,Fox News,1
2397751,25,Sky News,1
2397752,25,CNBC,1
2397753,25,RT,1
2397754,25,Time Magazine,1
2397755,25,Bloomberg TV,1
2397756,25,Spotify,1
2397757,25,Deezer,1
2397758,25,Pandora Radio,1
2397759,25,La Croix,1
2397760,25,L'Humanité,1
2397761,25,Les Échos,1
2397762,25,Le Parisien,1
2397763,25,Le Figaro,1
2397764,25,La Tribune,1
2397765,25,Le Monde,1
2397766,25,L'Équipe,1
2397767,25,Libération,1
2397768,25,TV Magazine,1
2397769,25,Version Fémina,1
2397770,25,Télé Z,1
2397771,25,Télé 7 Jours,1
2397772,25,Dossier Familiar,1
2397773,25,Télé Loisirs,1
2397774,25,Télé Star,1
2397775,25,TV Grandes Chaînes,1
2397776,25,Télé 2 Semaines,1
2397777,25,Notre Temps,1
2397778,25,TF1,1
2397779,25,"France.tv (2,3 & 5)",1
2397780,25,M6,1
2397781,25,C8,1
2397782,25,TMC,1
2397783,25,BFM TV,1
2397784,25,W9,1
2397785,25,Arte,1
2397786,25,RTL,1
2397787,25,France Inter,1
2397788,25,Europe 1,1
2397789,25,NRJ,1
2397790,25,France Bleu,1
2397791,25,RMC,1
2397792,25,Fun Radio,1
2397793,25,Nostalgie,1
2397794,25,Skyrock,1
2397795,25,France info,1
2397796,25,Economist,1
2397797,25,Financial times,1
2397798,25,CNN,1
2397799,25,NHK,1
2397800,25,BBC World News,1
2397801,25,Euronews,1
2397802,25,Al-Jazeera,1
2397803,25,Fox News,1
2397804,25,Sky News,1
2397805,25,CNBC,1
2397806,25,RT,1
2397807,25,Time Magazine,1
2397808,25,Bloomberg TV,1
2397809,25,Spotify,1
2397810,25,Deezer,1
2397811,25,Pandora Radio,1
2397812,25,La Croix,1
2397813,25,L'Humanité,1
2397814,25,Les Échos,1
2397815,25,Le Parisien,1
2397816,25,Le Figaro,1
2397817,25,La Tribune,1
2397818,25,Le Monde,1
2397819,25,L'Équipe,1
2397820,25,Libération,1
2397821,25,TV Magazine,1
2397822,25,Version Fémina,1
2397823,25,Télé Z,1
2397824,25,Télé 7 Jours,1
2397825,25,Dossier Familiar,1
2397826,25,Télé Loisirs,1
2397827,25,Télé Star,1
2397828,25,TV Grandes Chaînes,1
2397829,25,Télé 2 Semaines,1
2397830,25,Notre Temps,1
2397831,25,TF1,1
2397832,25,"France.tv (2,3 & 5)",1
2397833,25,M6,1
2397834,25,C8,1
2397835,25,TMC,1
2397836,25,BFM TV,1
2397837,25,W9,1
2397838,25,Arte,1
2397839,25,RTL,1
2397840,25,France Inter,1
2397841,25,Europe 1,1
2397842,25,NRJ,1
2397843,25,France Bleu,1
2397844,25,RMC,1
2397845,25,Fun Radio,1
2397846,25,Nostalgie,1
2397847,25,Skyrock,1
2397848,25,France info,1
2397849,25,Economist,1
2397850,25,Financial times,1
2397851,25,CNN,1
2397852,25,NHK,1
2397853,25,BBC World News,1
2397854,25,Euronews,1
2397855,25,Al-Jazeera,1
2397856,25,Fox News,1
2397857,25,Sky News,1
2397858,25,CNBC,1
2397859,25,RT,1
2397860,25,Time Magazine,1
2397861,25,Bloomberg TV,1
2397862,25,Spotify,1
2397863,25,Deezer,1
2397864,25,Pandora Radio,1
2397865,25,Je ne consomme aucun produit du tabac,1
2397866,25,Cigares,1
2397867,25,Pipe,1
2397868,25,Cigarillos,1
2397869,25,Snus,1
2397870,25,Tabac à mâcher,1
2397871,25,Cigarettes électroniques / Vaporisateur,1
2397872,25,Tabac à rouler,1
2397873,25,Cigarettes,1
2397874,25,Autre tabac sans fumée,1
2397875,25,Aucune de ces réponses,1
2397876,25,20minutes,1
2397877,25,Le Monde,1
2397878,25,Le Figaro,1
2397879,25,Le Parisien,1
2397880,25,La Croix,1
2397881,25,Non,1
2397882,25,"Oui, sur des plateformes comme Facebook, Youtube, Instagram",1
2397883,25,"Oui, sur des sites d'actualités numériques en dehors des plateformes",1
2397884,25,"Oui, sur d'autres sites de médias numériques en dehors des plateformes",1
2397885,25,Je travaille de la maison,1
2397886,25,J'ai été licencié de mon travail,1
2397887,25,J'ai été mis en congé,1
2397888,25,Je suis en chômage partiel,1
2397889,25,J'ai dû annuler des plans de vacances,1
2397890,25,J'ai dû annuler des plans de voyage professionnel,1
2397891,25,J'ai été malade avec des symptômes qui pourraient être le Corona,1
2397892,25,J'ai des membres de ma famille qui ont été malades avec des symptômes qui pourraient êtrele Corona,1
2397893,25,J'ai ou connais quelqu'un qui a reçu un diagnostic de Corona,1
2397894,25,Aucune de ces réponses,1
2397895,25,Journal imprimé (version papier),1
2397896,25,Site Web / application d'actualités (version en ligne),1
2397897,25,Journal local / régional (version papier ou en ligne),1
2397898,25,Chaîne d'informations à la télévision ou via leur site Web / application,1
2397899,25,Chaîne de télévision commerciale ou télévision payante,1
2397900,25,Station de radio commerciale,1
2397901,25,Magazine imprimé (version papier),1
2397902,25,Site Web ou application autre que des sites d'actualités,1
2397903,25,"Moteurs de recherche (par exemple Google, Yahoo)",1
2397904,25,"Site de médias sociaux (par exemple Facebook, Instagram, Twitter, LinkedIn, etc.)",1
2397905,25,"Plateformes vidéo / vidéo en ligne (YouTube, etc.)",1
2397906,25,Aucune de ces réponses,1
2397907,25,Je respecte les recommandations de distanciation physique,1
2397908,25,Je respecte les restrictions pour rester à la maison,1
2397909,25,Je désinfecte les courses avant de les ranger,1
2397910,25,Je voudrais aider les personnes les plus vulnérables au Corona,1
2397911,25,Je pense que d'autres personnes cesseront bientôt de suivre les restrictions,1
2397912,25,Italie,1
2397913,25,France,1
2397914,25,Allemagne / Autriche / Suisse,1
2397915,25,Espagne / Portugal,1
2397916,25,Russie,1
2397917,25,Pays nordiques / baltes,1
2397918,25,Pays d'Europe de l'Est (pas la Russie),1
2397919,25,Royaume-Uni / Irlande,1
2397920,25,"Pays des Balkans, Grèce ou Turquie",1
2397921,25,Afrique du Nord,1
2397922,25,Afrique occidentale / centrale / orientale,1
2397923,25,Afrique du sud,1
2397924,25,Moyen-Orient,1
2397925,25,La péninsule arabique,1
2397926,25,Japon,1
2397927,25,Chine,1
2397928,25,Inde,1
2397929,25,Corée du Sud,1
2397930,25,"Asie du Sud-Est (par exemple Thaïlande, Malaisie, Indonésie)",1
2397931,25,Autres pays asiatiques (pas la Russie),1
2397932,25,Australie,1
2397933,25,Nouvelle-Zélande et reste de l'Océanie,1
2397934,25,Amérique du Nord,1
2397935,25,Amérique centrale,1
2397936,25,Amérique du Sud - Brésil,1
2397937,25,Amérique du Sud - autres pays,1
2397938,25,Aucune de ces réponses,1
2397939,25,Je m'inquiète des risques d'infection pendant le voyage,1
2397940,25,Je m'inquiète des risques d'infection à destination,1
2397941,25,Je m'inquiète du niveau de soutien médical à destination si je tombe malade,1
2397942,25,Je m'inquiète du coût de l'assistance médicale à destination si je tombe malade,1
2397943,25,Je pense qu'il semble peu pratique de voyager maintenant avec les restrictions et les exigences attendues,1
2397944,25,Je pense que je pourrais être traité de manière peu accueillante par la population locale inquiète de la propagation du Corona par les touristes,1
2397945,25,"Je préfère les loisirs ""plus sûrs"" dans mon pays",1
2397946,25,Je n'ai pas de vacances disponibles plus tôt,1
2397947,25,Je n'ai aucun intérêt à voyager à l'étranger,1
2397948,25,Je dois dépenser soigneusement mon argent à cause de la crise,1
2397949,40,GUID,1
2397950,40,Weight,1
2397951,40,Secondary weigh,1
2397952,40,Mobile,1
2397953,40,Tablet,1
2397954,40,Panelist IDmatching pixel 1 matching pixel 2,1
2397955,40,Panel Names,1
2397956,40,Postal code,1
2397957,40,Age group,1
2397958,40,Age groups,1
2397959,40,Age group,1
2397960,40,Age group,1
2397961,40,Age group,1
2397962,40,Year of birth,1
2397963,40,Gender,1
2397964,40,Quale dei seguenti social media utilizza regolarmente?,1
2397965,40,In quale paese vivi?,1
2397966,40,Lei è…,1
2397967,40,Quanti anni ha?,1
2397968,40,In quale regione vive attualmente?,1
2397969,40,In quali delle seguenti fasce rientra il suo reddito mensile?,1
2397970,40,Qual è il tuo livello di istruzione?,1
2397971,40,CONTROL_SO,1
2397972,40,CONTROL2_SO,1
2397976,40,Quale delle seguenti attività hai fatto nelle ultime 4 settimane?,1
2397977,40,"Questa ricerca viene condotta per aiutare a capire come le persone percepiscono il contenuto e la pubblicità sui diversi media cartacei, audiovisivi e online.",1
2397978,40,"Nel complesso, in che misura sei d'accordo o in disaccordo sul fatto che",1
2397979,40,"La serie successiva di domande vi chiede di valutare l'affidabilità delle pubblicità incluse nei media (ad es., televisione, radio, online e giornali). Non ci sono domande giuste o sbagliate, siamo solo interessati nelle vostre oneste opinioni.",1
2397980,40,"Nel complesso, in che misura sei d'accordo o in disaccordo sul fatto che",1
2397981,40,In che misura sei d'accordo o in disaccordo sul fatto che più ti fidi del contesto in cui viene presentato un annuncio e più è probabile che tu stia acquistando il prodotto/servizio pubblicizzato?,1
2397982,40,"Ultimamente ci sono state molte discussioni sulle cosiddette ""fake news"" in cui il contenuto è stato pubblicato con uno scopo politico specifico e la cui sostanza è discutibile. Diresti che le notizie pubblicate sui media nel tuo paese in generale sono imparziali e affidabili?",1
2397983,40,"Infine, vorremmo capire come valuteresti l'affidabilità di alcuni marchi specifici nei media.",1
2397984,40,Quale dei seguenti marchi conosci?,1
2397985,40,Filter for T8,1
2397986,40,"In generale, quanto ritieni affidabili i contenuti e la pubblicità presentati nei seguenti media?",1
2397987,40,Stiamo conducendo un progetto sull'attitudine al fumo e vorremmo farti anche un paio di domande sul fumo e sul tabacco smokeless.,1
2397988,40,Usi regolarmente una qualsiasi forma di tabacco/prodotti per fumatori ad oggi?,1
2397989,40,Pensi che sia giusto che i governi vietino l'uso di sigarette e altri prodotti per fumatori nei luoghi pubblici?,1
2397990,40,"Pensi che i nuovi prodotti del tabacco/da fumo, lanciati e promossi come meno pericolosi, siano una buona soluzione per ridurre i problemi di salute dovuti al fumo?",1
2397991,40,Quale dispositivo utilizzate per navigare su i media digitali,1
2397992,40,"Quando navigate sui media digitali su un cellulare, utilizzate",1
2397993,40,"Quando navigate sui media digitali su un computer, utilizzate",1
2397994,40,Accettate i cookie da siti di media digitali,1
2397995,40,Cancellate i cookie sul vostro dispositivo principale,1
2397996,40,"Quando navigate sui media digitali, utilizzate la navigazione privata",1
2397997,40,"Negli ultimi 30 giorni, con che frequenza avete visitato i seguenti siti",1
2397998,40,"Negli ultimi 30 giorni, avete fatto clic su una pubblicità digitale per passare al sito dell'inserzionista (selezionate tutte le risposte pertinenti)",1
2397999,40,In quale dei modi seguenti il Coronavirus - Covid-19 ha avuto un impatto su di voi?,1
2398000,40,Quando pensate che i vostri consumi torneranno alla normalità?,1
2398001,40,"Se considerate le notizie che riferiscono dell'epidemia del Corona virus in special modo, quale dei seguenti media trovate credibile e che trasmetta un'immagine accurata della realtà?",1
2398002,40,"Se da consumatori vedete della pubblicità che vi interessa nel contesto della trasmissione di notizie sull'epidemia del Coronavirus, quali effetti avrà sulla marca dell'inserzionista?",1
2398003,40,,1
2398004,40,"Quando sarà disponibile un vaccino per il Coronavirus, vorreste essere vaccinati?",1
2398005,40,Chi pensate sia il responsabile principale dell'epidemia del Coronavirus?,1
2398006,40,"Quando verranno tolte le restrizioni ai viaggi e verrà consentito nuovamente il turismo internazionale, progettate di fare una vacanza all'estero?",1
2398007,40,"Quando andrete in vacanza all'estero dopo il Coronavirus, scegliete le 3 destinazioni principali dove vorrete andare?",1
2398008,40,Quali sono le ragioni principali che vi impediscono di andare in vacanza all'esterno nel prossimo futuro?,1
2398009,40,Bebo,1
2398010,40,Facebook,1
2398011,40,FitFinder,1
2398012,40,Flickr,1
2398013,40,Foursquare,1
2398014,40,Google+,1
2398015,40,Instagram,1
2398016,40,LinkedIn,1
2398017,40,Myspace,1
2398018,40,PlanetAll,1
2398019,40,Twitter,1
2398020,40,Yahoo! Mash,1
2398021,40,YouTube,1
2398022,40,Snapchat,1
2398023,40,Altro,1
2398024,40,Non uso regolarmente alcun social media,1
2398025,40,Preferisco non rispondere,1
2398026,40,TikTok,1
2398027,40,WeChat,1
2398037,40,Letto un giornale stampato (versione cartacea),1
2398038,40,Visitato un sito web/app basata su un quotidiano (versione online),1
2398039,40,Letto o visitato il sito di un giornale locale/regionale (versione cartacea o online),1
2398040,40,"Visitato un servizio di notizie online o solo su app (ad es. Buzzfeed, Huffington, ecc.)",1
2398041,40,Ho guardato un canale di notizie in TV o tramite il proprio sito web/app,1
2398042,40,Ho guardato un canale televisivo commerciale o una televisione a pagamento,1
2398043,40,Ascoltato una stazione radio commerciale,1
2398044,40,"Ascoltata musica in streaming (Spotify, Pandora, Deezer o simili)",1
2398045,40,Letta una rivista stampata (versione cartacea),1
2398046,40,Letto un blog,1
2398047,40,Navigato su qualsiasi sito Web o app tranne siti Web/app basate su notizie,1
2398048,40,"Utilizzato un motore di ricerca (ad es. Google, Yahoo)",1
2398049,40,"Utilizzato un sito di social media (ad es. Facebook, Instagram, Twitter, LinkedIn, ecc.)",1
2398050,40,"Visto una pubblicità all'aperto (ad es. annuncio su cartellone, su schermo o alla fermata dell'autobus)",1
